,NQ1 Index,,,,NKY Index,,,,XIN9I Index,,,,HSI Index,,,,DAX Index,,,,UKX Index,,,,MXIN Index,,,,SPX Index,,,,USYC2Y10 Index,,,,USYC1030 Index,,,,XAU Curncy,,,,CLZ3 Comdty,,,,DXY Curncy,,,
Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
14/7/2021,14867,14990,14837,14887,28517.31,28696.8,28482.82,28608.49,16830.52,16830.52,16528.33,16592.89,27965.39,27965.39,27708.71,27787.46,15733.19,15810.68,15717.83,15788.98,7124.72,7124.72,7073.59,7091.19,1831.92,1835.91,1825.85,1834.58,4380.11,4393.68,4362.36,4374.3,116.045,116.89,111.89,112.09,62.459,63.641,61.798,62.114,1811.66,1829.89,1804.63,1821.86,#N/A N/A,#N/A N/A,#N/A N/A,59.39,92.802,92.829,92.349,92.41
15/7/2021,14891,14957,14705,14783,28539.32,28571.72,28240.21,28279.09,16592.89,16941.23,16532.5,16919.4,27801.4,28181.21,27741.09,27996.27,15737.36,15737.36,15592.01,15629.66,7091.19,7111.77,7005.02,7012.02,1836.55,1843.18,1836.45,1840.54,4369.02,4369.02,4340.7,4360.03,111.722,112.037,106.646,107.18,62.581,62.753,61.038,62.001,1821.85,1834.12,1820.35,1827.15,#N/A N/A,#N/A N/A,#N/A N/A,59.07,92.394,92.694,92.272,92.624
16/7/2021,14772,14863,14654,14666,28039.26,28201.3,27847.35,28003.08,16919.4,16919.4,16645.43,16664.3,27972.56,28218.53,27878.53,28004.68,15682.75,15699.93,15476.99,15540.31,7012.02,7056.73,6978.06,7008.09,1843.94,1844.44,1836.14,1841.42,4367.43,4375.09,4322.53,4327.16,107.18,110.026,106.444,106.679,61.769,63.107,61.629,62.555,1827.15,1832.09,1809.15,1812.05,#N/A N/A,#N/A N/A,#N/A N/A,59.74,92.58,92.756,92.53,92.687
19/7/2021,14669,14674,14442,14536,27663.4,27792.52,27493.63,27652.74,16664.3,16773.23,16441.64,16742.88,27786.54,27786.54,27397.29,27489.78,15420.14,15423.84,15048.56,15133.2,7008.09,7008.09,6813.03,6844.39,1827.56,1836.44,1821.38,1827.32,4296.4,4296.4,4233.13,4258.49,104.746,106.692,96.44,97.121,62.559,63.764,60.846,62.761,1811.57,1817.43,1795.1,1808.9,#N/A N/A,#N/A N/A,#N/A N/A,56.37,92.687,93.039,92.635,92.891
20/7/2021,14586,14774,14516,14718,27351.8,27564.52,27330.15,27388.16,16742.88,16755.11,16605.27,16675.87,27395.83,27532.86,27121.49,27259.25,15234.85,15300.29,15091.9,15216.27,6844.39,6929.89,6827.26,6881.13,1825.12,1825.97,1808.78,1815.84,4265.11,4336.84,4262.05,4323.06,96.92,102.631,93.654,101.824,62.73,66.116,62.398,65.195,1808.91,1825.04,1805.17,1812.04,#N/A N/A,#N/A N/A,#N/A N/A,56.61,92.878,93.17,92.801,92.973
21/7/2021,14726,14834,14666,14822,27747.06,27882.43,27438.07,27548,16675.87,16835.34,16606.48,16655.19,27339.22,27371.5,26971.03,27224.58,15239.92,15443.76,15194.54,15422.5,6881.13,7007.75,6881.13,6998.28,1825.12,1825.97,1808.78,1815.84,4331.13,4359.7,4331.13,4358.69,102.393,109.671,99.59,107.86,65.351,67.301,64.201,64.695,1812.04,1814.08,1794.8,1803.13,#N/A N/A,#N/A N/A,#N/A N/A,58.42,92.982,93.191,92.726,92.754
22/7/2021,14831,14976,14823,14923,27747.06,27882.43,27438.07,27548,16655.19,16776.26,16625.38,16668.14,27464.28,27759.71,27455.43,27723.84,15533.22,15578.75,15471.47,15514.54,6998.28,7018.95,6956.24,6968.3,1827.21,1842.9,1827.21,1841.66,4361.27,4369.87,4350.06,4367.48,106.432,110.148,103.183,107.646,63.881,65.222,62.809,63.488,1803.14,1808.08,1792.85,1805.24,#N/A N/A,#N/A N/A,#N/A N/A,58.8,92.796,92.923,92.507,92.822
23/7/2021,14973,15111,14930,15092,27747.06,27882.43,27438.07,27548,16668.14,16669.1,16428.16,16450.93,27740.95,27740.95,27222.04,27321.98,15603.69,15681.41,15583.65,15669.29,6968.3,7033.27,6968.3,7027.58,1841.77,1850.05,1836.36,1844.13,4381.2,4415.18,4381.2,4411.79,106.142,110.768,106.142,107.42,62.03,64.567,62.03,63.543,1805.24,1810.36,1790.01,1802.15,#N/A N/A,#N/A N/A,#N/A N/A,58.82,92.806,93.024,92.779,92.912
26/7/2021,15091,15128,15034,15112,27990.47,28036.47,27786.44,27833.29,16450.93,16461.8,15558.88,15709.43,26825.73,26878.75,26177.4,26192.32,15586.66,15641.61,15544.94,15618.98,7027.58,7038.65,6980.67,7025.43,1845.11,1848.91,1839.03,1842.03,4409.58,4422.73,4405.45,4422.3,107.921,109.851,102.546,109.348,63.728,65.109,63.07,64.884,1802.55,1811.52,1796.78,1799.47,#N/A N/A,#N/A N/A,#N/A N/A,58.64,92.89,92.959,92.531,92.649
27/7/2021,15116,15125,14772,14942,27911.93,28036.23,27862.69,27970.22,15709.43,15744.28,15054.4,15086.32,26011.51,26323.61,24748.84,25086.43,15537.89,15586.9,15423.56,15519.13,7025.43,7028.37,6929.64,6996.08,1845.95,1847.96,1825.41,1831.35,4416.38,4416.38,4372.51,4401.46,109.348,109.348,102,103.362,64.92,66.199,64.633,64.923,1799.47,1805.3,1793.73,1800.21,#N/A N/A,#N/A N/A,#N/A N/A,58.62,92.615,92.836,92.317,92.432
28/7/2021,14875,15064,14864,15005,27674.99,27809.86,27466.99,27581.66,15086.32,15325.52,14904.34,15254.86,25356.74,25520.75,24848.43,25473.88,15538.75,15577.13,15497.1,15570.36,6996.08,7023.35,6974.8,7016.63,1834.32,1834.32,1806.83,1831.39,4402.95,4415.47,4387.01,4400.64,103.392,106.357,102.08,102.913,65.062,66.347,63.608,64.408,1800.21,1807.45,1794.66,1802.4,#N/A N/A,#N/A N/A,#N/A N/A,59.2,92.457,92.749,92.235,92.322
29/7/2021,14977,15077,14901,15031,27722.61,27798.05,27663.41,27782.42,15254.86,15548.74,15254.86,15385,26221.36,26335.36,25857.42,26315.32,15608.82,15659.22,15563.65,15640.47,7016.63,7093.93,7008.65,7078.42,1836.83,1842.73,1834.88,1838.49,4403.59,4429.97,4403.59,4419.15,103.412,107.155,102.746,106.181,64.848,65.322,63.734,64.691,1802.4,1832.71,1792.72,1831.2,#N/A N/A,#N/A N/A,#N/A N/A,60.06,92.264,92.289,91.856,91.864
30/7/2021,14910,14972,14808,14949,27677.89,27699.35,27272.49,27283.59,15385,15385,14947.19,15039.04,26042.84,26151,25636.89,25961.03,15493.74,15613.66,15440.89,15544.39,7078.42,7078.42,6996.93,7032.3,1842.48,1848.78,1834.61,1836.79,4395.12,4412.25,4389.65,4395.26,105.571,105.738,103.248,103.444,64.979,67.326,64.49,66.661,1831.2,1831.75,1810.33,1814.19,#N/A N/A,#N/A N/A,#N/A N/A,59.99,91.856,92.201,91.782,92.174
2/8/2021,14966,15048,14928,14946,27493.32,27834.6,27493.32,27781.02,15039.04,15540.99,14788.46,15506.45,26054.81,26300.55,25743.09,26235.8,15631.7,15702.89,15511.25,15568.73,7032.3,7111.66,7032.3,7081.72,1849.77,1855.68,1845.97,1854.89,4406.86,4422.18,4384.81,4387.16,104.807,105.82,97.531,100.315,66.853,68.12,66.604,67.019,1813.98,1818.53,1805.83,1817.91,#N/A N/A,#N/A N/A,#N/A N/A,58.48,92.109,92.171,91.912,92.048
3/8/2021,14953,15041,14845,15039,27580.03,27724.45,27492.4,27641.83,15506.45,15622.2,15353.68,15601.32,26289.06,26289.06,25774.62,26194.82,15537.69,15608.07,15492.58,15555.08,7081.72,7119.19,7074.32,7105.72,1864.44,1883.77,1859.66,1881.99,4392.74,4423.79,4373,4423.15,100.088,101.668,98.371,99.996,66.942,67.778,66.417,66.695,1817.91,1819.56,1807.21,1810.83,#N/A N/A,#N/A N/A,#N/A N/A,58.54,92.057,92.155,91.894,92.081
4/8/2021,15033,15100,14991,15066,27612.9,27636.34,27488.74,27584.08,15601.32,15625.34,15476.75,15585.84,26161.83,26650.82,26009.83,26426.55,15653.65,15712.27,15600.8,15692.13,7105.72,7142.54,7105.72,7123.86,1889.23,1896.25,1884,1887.93,4415.95,4416.17,4400.23,4402.66,99.799,102.616,96.07,99.956,66.72,68.59,65.123,65.35,1810.84,1831.78,1806.45,1811.89,#N/A N/A,#N/A N/A,#N/A N/A,57.68,92.036,92.308,91.817,92.27
5/8/2021,15070,15165,15065,15161,27526.67,27741.55,27526.67,27728.12,15585.84,15697.8,15365.25,15474.75,26390.01,26569.37,26126.37,26204.69,15691.74,15751.88,15672.27,15744.67,7123.86,7130.35,7099.03,7120.43,1892.02,1893.88,1882.04,1889.98,4408.86,4429.76,4408.86,4429.1,100.486,102.319,98.08,102.152,65.107,65.69,63.433,63.6,1811.9,1814.92,1797.83,1807,#N/A N/A,#N/A N/A,#N/A N/A,58.57,92.274,92.351,92.115,92.244
6/8/2021,15161,15163,15043,15088,27709.22,27888.87,27709.22,27820.04,15474.75,15474.75,15318.59,15423.44,26262.97,26276.87,26002.41,26179.4,15770.85,15808.24,15737.1,15761.45,7120.43,7135.39,7103.71,7122.95,1891.22,1893.84,1881.92,1883.2,4429.07,4440.82,4429.07,4436.52,101.955,109.169,101.788,108.466,63.498,65.116,62.633,64.511,1807,1807.34,1758.79,1763.03,#N/A N/A,#N/A N/A,#N/A N/A,58.66,92.265,92.841,92.261,92.8
9/8/2021,15079,15138,15001,15118,27709.22,27888.87,27709.22,27820.04,15423.44,15812.38,15308.42,15686.39,25969.23,26527.24,25920.85,26283.4,15773.51,15798.51,15699.27,15745.41,7122.95,7138.8,7089.74,7132.3,1888.14,1890.24,1872.81,1881.71,4437.77,4439.39,4424.74,4432.35,107.544,110.682,106.356,110.146,64.245,65.606,63.613,64.491,1763.51,1765,1690.61,1726.22,#N/A N/A,#N/A N/A,#N/A N/A,57.82,92.784,92.989,92.719,92.945
10/8/2021,15122,15149,14990,15037,27887.03,28128.61,27808.54,27888.15,15686.39,16048.44,15503.96,16031.02,26456.61,26610.95,26138.87,26605.62,15734.14,15802.15,15733.65,15770.71,7132.3,7166.67,7115.87,7161.04,1886.39,1891.79,1872.43,1882.84,4435.79,4445.21,4430.03,4436.75,109.839,111.741,108.44,110.865,64.498,64.813,63.405,64.644,1726.21,1738.37,1717.81,1729.47,#N/A N/A,#N/A N/A,#N/A N/A,58.71,92.977,93.139,92.939,93.055
11/8/2021,15035,15110,14960,15011,28045.84,28146.68,27974.99,28070.51,16031.02,16116.47,15913.72,15929.25,26491.74,26822.47,26454.45,26660.16,15792.12,15887.16,15724.99,15826.09,7161.04,7220.14,7157.74,7220.14,1886.65,1888,1865.84,1884.6,4442.18,4449.44,4436.42,4447.7,111.173,113.313,108.343,110.778,64.736,67.082,63.046,66.507,1729.47,1752.18,1724.17,1749.91,#N/A N/A,#N/A N/A,#N/A N/A,59.32,93.065,93.192,92.801,92.922
12/8/2021,14995,15082,14933,15070,28177.2,28279.8,28006.31,28015.02,15929.25,15929.25,15715.33,15732.42,26623.77,26713.24,26385.45,26517.82,15829.27,15964.38,15823.53,15937.51,7220.14,7220.7,7182.92,7193.23,1887.04,1895.11,1884.18,1894.16,4446.08,4461.77,4435.96,4460.83,110.303,115.487,109.797,113.43,66.651,67.09,63.64,63.64,1749.91,1758.22,1741.68,1751.51,#N/A N/A,#N/A N/A,#N/A N/A,59.34,92.889,93.035,92.846,93.035
13/8/2021,15066,15130,15049,15117,28038.96,28070,27949.33,27977.15,15732.42,15838.12,15640.49,15741.12,26296.19,26521.95,26200.24,26391.62,15948.15,16030.33,15940.82,15977.44,7193.23,7224.46,7193.13,7218.71,1897.09,1910.09,1896.25,1908.4,4464.84,4468.37,4460.82,4468,113.093,113.43,106.564,106.564,63.778,65.541,63.553,64.902,1751.51,1780.06,1749.73,1779.74,#N/A N/A,#N/A N/A,#N/A N/A,59.01,92.984,93.011,92.471,92.518
16/8/2021,15109,15131,14912,15125,27806.11,27833.21,27427.38,27523.19,15741.12,15868.49,15664.97,15739.85,26365.19,26449.71,26046.9,26181.46,15875.7,15961.18,15851.28,15925.73,7218.71,7218.71,7117.78,7153.98,1907.45,1914.79,1903.05,1913.18,4461.65,4480.26,4437.66,4479.71,107.233,107.456,102.052,105.182,64.81,67.047,64.675,65.867,1778.32,1789.31,1770.92,1786.74,#N/A N/A,#N/A N/A,#N/A N/A,58.44,92.534,92.661,92.481,92.628
17/8/2021,15122,15123,14893,14988,27666.94,27750.39,27424.47,27424.47,15739.85,15816.76,15331.83,15362.71,26137.9,26258.79,25615.38,25745.87,15872.12,15937.47,15811.57,15921.95,7153.98,7188.55,7118.67,7181.11,1912.73,1926.33,1908.46,1924.77,4462.12,4462.12,4417.83,4448.08,105.049,105.538,101.175,104.434,65.997,67.148,65.284,65.384,1786.73,1795.58,1780.66,1782.54,#N/A N/A,#N/A N/A,#N/A N/A,57.79,92.617,93.165,92.611,93.13
18/8/2021,14960,15025,14802,14840,27418.08,27671.57,27347.77,27585.91,15362.71,15691.41,15274.09,15602.41,25800.03,26025.14,25708.95,25867.01,15935.21,15969.85,15872.99,15965.97,7181.11,7198.79,7143.55,7169.32,1929.28,1934.34,1919.39,1922.89,4440.94,4454.32,4397.59,4400.27,104.1,106.93,103.753,104.087,65.681,66.114,63.229,63.547,1782.54,1793.81,1777.43,1783.07,#N/A N/A,#N/A N/A,#N/A N/A,57.3,93.144,93.264,92.956,93.136
19/8/2021,14827,14989,14702,14918,27398.58,27504.8,27255.58,27281.17,15602.41,15602.41,15243,15327.38,25787.84,25832.92,25183.67,25316.33,15737.18,15804.85,15621.98,15765.81,7169.32,7169.32,6993.06,7058.86,1929.28,1934.34,1919.39,1922.89,4382.44,4418.61,4367.73,4405.8,104.422,104.756,101.414,102.169,63.921,64.328,62.513,62.588,1783.07,1792.53,1774.53,1782.64,#N/A N/A,#N/A N/A,#N/A N/A,56.24,93.169,93.584,93.169,93.568
20/8/2021,14929,15089,14843,15077,27238.45,27316.79,26954.81,27013.25,15327.38,15327.38,14772.07,14890.28,25241.32,25244.75,24581.6,24849.72,15734.68,15808.04,15656.28,15808.04,7058.86,7095.61,7032.45,7087.9,1903.98,1918.54,1902.53,1907.76,4410.56,4444.35,4406.8,4441.67,101.836,103.931,100.662,102.69,62.653,63.049,60.951,61.215,1782.64,1788.48,1776.49,1781.11,#N/A N/A,#N/A N/A,#N/A N/A,55.16,93.577,93.729,93.434,93.496
23/8/2021,15079,15326,15078,15295,27193.1,27541.63,27193.1,27494.24,14890.28,15094.11,14876.78,15016.01,25169.45,25458.33,25036.99,25109.59,15930.72,15930.72,15799.59,15852.79,7087.9,7147.8,7087.9,7109.02,1922.66,1923.74,1900.94,1911.33,4450.29,4489.88,4450.29,4479.53,102.892,104.983,102.174,102.544,61.351,62.122,60.613,61.516,1780.59,1806.49,1776.55,1803.2,#N/A N/A,#N/A N/A,#N/A N/A,57.43,93.479,93.505,92.948,92.958
24/8/2021,15315,15371,15300,15346,27653.23,27817.89,27653.23,27732.1,15016.01,15269.09,15011.82,15213.05,25428.68,25727.92,25361.75,25727.92,15897.86,15918.72,15856.05,15905.85,7109.02,7129.66,7076.06,7125.78,1920.13,1926.17,1912.38,1924.6,4484.4,4492.81,4482.28,4486.23,102.711,107.256,102.458,106.92,61.617,62.533,61.169,61.752,1803.19,1809.63,1800.78,1806.36,#N/A N/A,#N/A N/A,#N/A N/A,58.54,92.988,93.084,92.806,92.893
25/8/2021,15352,15386,15328,15355,27768.13,27897.72,27684.05,27724.8,15213.05,15334.71,15170.12,15249.41,25930.05,25982.64,25548.47,25693.95,15912.85,15932.62,15853.32,15860.66,7125.78,7151.75,7121.29,7150.12,1929.32,1936.23,1926.35,1928.87,4490.45,4501.71,4485.66,4496.19,106.311,110.685,103.73,109.841,61.512,62.178,60.252,60.413,1806.35,1807.05,1782.67,1789.93,#N/A N/A,#N/A N/A,#N/A N/A,58.94,92.905,93.126,92.805,92.825
26/8/2021,15354,15355,15250,15266,27793.63,27828.28,27684.5,27742.29,15249.41,15262.75,14873.04,14876.92,25673.78,25706.62,25255.83,25415.69,15773.71,15834.91,15701.85,15793.62,7150.12,7150.12,7095.43,7124.98,1931.19,1937.09,1926.22,1931.93,4493.75,4495.9,4468.99,4470,109.814,112.832,108.831,110.464,60.787,61.18,58.725,59.428,1789.93,1798.29,1780.09,1792.24,#N/A N/A,#N/A N/A,#N/A N/A,58.24,92.823,93.078,92.81,93.062
27/8/2021,15281,15435,15265,15417,27581.24,27670.66,27481.23,27641.14,14876.92,15128.46,14862.79,14971.32,25337.55,25641.33,25304.62,25407.89,15778.92,15859.77,15752.09,15851.75,7124.98,7157.6,7108.53,7148.01,1935.12,1944.98,1925.83,1943.62,4474.1,4513.33,4474.1,4509.37,110.154,111.136,108.159,108.804,59.661,61.418,56.792,60.565,1792.26,1819.21,1785.01,1817.57,#N/A N/A,#N/A N/A,#N/A N/A,59.16,93.034,93.181,92.629,92.686
30/8/2021,15421,15607,15410,15588,27867.6,27921.55,27656.63,27789.29,14971.32,15027.31,14712.86,14831.98,25406.49,25583.59,25219.8,25539.54,15856.71,15896.73,15847.66,15887.31,7124.98,7157.6,7108.53,7148.01,1951.97,1973.59,1951.97,1971.65,4513.76,4537.36,4513.76,4528.79,108.636,109.675,107.039,107.516,60.529,61.802,60.29,61.219,1818.32,1823.31,1809.21,1810.72,#N/A N/A,#N/A N/A,#N/A N/A,59.09,92.701,92.788,92.598,92.653
31/8/2021,15593,15665,15511,15572,27690.77,28158.95,27602.21,28089.54,14831.98,14919.03,14560.29,14759.32,25524.23,25878.99,25110.72,25878.99,15929.26,16006.76,15761.57,15835.09,7148.01,7160.49,7092.03,7119.7,1974.5,2000.9,1970.34,1998.39,4529.75,4531.39,4515.8,4522.68,107.516,110.673,106.499,109.748,61.184,62.633,60.512,62.028,1810.72,1819.21,1801.78,1814.06,#N/A N/A,#N/A N/A,#N/A N/A,58.89,92.704,92.749,92.403,92.626
1/9/2021,15586,15687,15572,15599,28179.04,28457.67,28179.04,28451.02,14759.32,15239.53,14601.01,15120.6,25871.82,26101.95,25694.11,26028.29,15958.41,15981.7,15773.44,15824.29,7119.7,7187.34,7119.7,7149.84,2007.31,2008.89,1993.05,1995.4,4528.8,4537.11,4522.02,4524.09,110.253,111.716,107.635,108.39,61.759,62.927,60.96,61.633,1814.06,1820.13,1808.74,1813.42,#N/A N/A,#N/A N/A,#N/A N/A,59.21,92.662,92.789,92.378,92.449
2/9/2021,15602,15671,15543,15591,28522.46,28626.2,28412.91,28543.51,15120.6,15226.18,15015.44,15093.72,26203.52,26359.31,25967.98,26090.43,15813.57,15874.67,15810.77,15840.59,7149.84,7168.78,7129.71,7163.9,1997.89,2016.31,1994.78,2014.88,4534.48,4545.85,4524.66,4536.95,108.698,109.249,107.202,107.596,61.436,62.076,60.777,61.181,1813.42,1817.2,1805.06,1809.2,#N/A N/A,#N/A N/A,#N/A N/A,59.97,92.509,92.535,92.21,92.225
3/9/2021,15595,15666,15544,15641,28626.48,29149.65,28607.87,29128.11,15093.72,15247.63,14902.02,15136.65,26022.67,26052.81,25811.77,25901.99,15841.45,15868.69,15690.02,15781.2,7163.9,7182.23,7123.87,7138.35,2017.59,2029.48,2014.06,2027.81,4532.42,4541.45,4521.3,4535.43,107.903,112.811,106.357,111.43,60.779,62.331,59.996,61.623,1809.2,1834.04,1808.04,1827.73,#N/A N/A,#N/A N/A,#N/A N/A,59.81,92.226,92.26,91.947,92.035
6/9/2021,15595,15666,15544,15641,29501.22,29705.04,29469.35,29659.89,15136.65,15462.8,15087.18,15388.35,25827.17,26176.43,25827.17,26163.63,15818.44,15959.74,15814.63,15932.12,7138.35,7195.62,7138.35,7187.18,2037.38,2039.85,2030.94,2034.77,4532.42,4541.45,4521.3,4535.43,111.43,111.43,111.43,111.43,61.623,61.623,61.623,61.623,1828.27,1830.28,1821.46,1823.32,#N/A N/A,#N/A N/A,#N/A N/A,59.81,92.125,92.311,92.095,92.035
7/9/2021,15650,15702,15598,15665,29883.92,30048.23,29838.43,29916.14,15388.35,15600.47,15283.45,15544.89,26207.22,26458.88,26135.4,26353.63,15896.56,15927.77,15826.86,15843.09,7187.18,7187.18,7147.94,7149.37,2038.53,2040.47,2022.9,2030.67,4535.38,4535.38,4513,4520.03,112.84,116.361,112.84,115.115,61.363,61.821,60.552,61.258,1823.32,1827.31,1792.45,1795.88,#N/A N/A,#N/A N/A,#N/A N/A,59.63,92.202,92.569,92.104,92.512
8/9/2021,15662,15680,15516,15611,29819.55,30241.87,29787.13,30181.21,15544.89,15589.33,15347.35,15397.64,26396.11,26560.04,26164.79,26320.93,15714.61,15755.3,15590.41,15610.28,7149.37,7149.37,7061.13,7095.53,2031.35,2032.77,2017.86,2030.32,4518.09,4521.79,4493.95,4514.07,114.464,115.473,110.925,111.94,61.313,61.94,60.205,61.469,1795.88,1802.17,1782.5,1791.08,#N/A N/A,#N/A N/A,#N/A N/A,59.76,92.54,92.862,92.473,92.653
9/9/2021,15600,15667,15538,15551,29959.21,30097.56,29909.92,30008.19,15397.64,15403.14,15256.2,15366.34,26076.93,26125.09,25624.52,25716,15499.45,15693.22,15453.96,15623.15,7095.53,7095.53,6998.62,7024.21,2026.13,2035.16,2025,2034.12,4513.02,4529.9,4492.07,4493.28,111.602,112.239,107.092,108.272,61.633,62.091,59.077,59.721,1791.08,1801.03,1784.02,1793.78,#N/A N/A,#N/A N/A,#N/A N/A,59.2,92.706,92.761,92.38,92.479
10/9/2021,15554,15660,15427,15434,30089.45,30381.84,30064.02,30381.84,15366.34,15690.61,15331.12,15597.18,25870.71,26205.91,25870.71,26205.91,15648.89,15702.6,15574.94,15609.81,7024.21,7055.22,7014.42,7029.2,2026.13,2035.16,2025,2034.12,4506.92,4520.47,4457.66,4458.58,108.41,113.223,108.41,112.635,59.451,60.003,58.617,58.686,1793.78,1803.9,1787.28,1787.58,#N/A N/A,#N/A N/A,#N/A N/A,60.24,92.523,92.649,92.33,92.582
13/9/2021,15443,15557,15343,15430,30372.02,30447.37,30229.01,30447.37,15597.18,15692.46,15464.44,15570.54,25885.3,25886.9,25570.84,25813.81,15681.17,15787.66,15674.16,15701.42,7029.2,7090.81,7029.2,7068.43,2034.09,2036.82,2023.96,2035.15,4474.81,4492.99,4445.7,4468.73,112.266,112.944,110.115,111.1,59.058,59.091,57.448,57.516,1788.07,1798.47,1783.9,1793.82,#N/A N/A,#N/A N/A,#N/A N/A,60.46,92.611,92.885,92.566,92.675
14/9/2021,15444,15524,15346,15380,30584.77,30795.78,30504.81,30670.1,15570.54,15667.02,15315.23,15343.78,25827.7,25900.68,25377.83,25502.23,15697.72,15763.58,15663.42,15722.99,7068.43,7068.45,7020.1,7034.06,2041.44,2044.78,2037.26,2038.81,4479.33,4485.68,4435.46,4443.05,111.13,113.184,105.676,107.465,57.482,58.832,56.304,57.153,1793.81,1808.67,1781.82,1803.7,#N/A N/A,#N/A N/A,#N/A N/A,60.36,92.616,92.68,92.322,92.623
15/9/2021,15390,15515,15308,15497,30464.17,30573.41,30347.3,30511.71,15343.78,15343.78,15006.68,15096.88,25310.03,25411.91,24990.94,25033.21,15731.48,15740.01,15613.72,15616,7034.06,7047.27,7016.49,7016.49,2042.39,2056.66,2041.76,2055.38,4447.49,4486.87,4438.37,4480.7,107.265,110.601,104.928,108.572,57.22,57.554,55.173,55.699,1803.7,1806.95,1791.45,1793.25,#N/A N/A,#N/A N/A,#N/A N/A,60.84,92.677,92.68,92.422,92.548
16/9/2021,15509,15533,15360,15510,30606.15,30622.39,30202.51,30323.34,15096.88,15146.86,14918.03,15022.49,25042.03,25045.55,24505.21,24667.85,15666.63,15745.19,15638.23,15651.75,7016.49,7058.99,7016.32,7027.48,2059.19,2064.08,2052.14,2062.62,4477.09,4485.87,4443.8,4473.75,108.741,112.67,107.897,111.451,55.932,56.631,54.156,54.223,1793.25,1796.24,1745.31,1754.95,#N/A N/A,#N/A N/A,#N/A N/A,60.85,92.459,92.964,92.458,92.932
17/9/2021,15498,15528,15277,15326,30387.54,30541.99,30358.93,30500.05,15022.49,15207.55,14960.03,15192.84,24589.17,24920.76,24424.74,24920.76,15774.57,15791.9,15455.54,15490.17,7027.48,7092.69,6941.69,6963.64,2070.09,2076.95,2047.44,2050.66,4469.74,4471.52,4427.76,4432.99,111.281,115.436,110.26,113.593,54.293,54.488,53.219,53.219,1754.95,1767.56,1747.45,1754.34,#N/A N/A,#N/A N/A,#N/A N/A,60.23,92.876,93.248,92.765,93.195
20/9/2021,15285,15339,14809,15010,30387.54,30541.99,30358.93,30500.05,15022.49,15207.55,14960.03,15192.84,24640.43,24640.43,23871.84,24099.14,15259.5,15262.76,15019.49,15132.06,6963.64,6963.64,6828.28,6903.91,2034.21,2052.32,2021.74,2025.58,4402.95,4402.95,4305.91,4357.73,112.157,112.933,108.009,109.297,53.558,54.136,52.705,53.297,1753.99,1767.07,1742.25,1761.63,#N/A N/A,#N/A N/A,#N/A N/A,59.17,93.205,93.453,93.185,93.276
21/9/2021,14993,15163,14964,15024,30021.25,30051,29832.52,29839.71,15022.49,15207.55,14960.03,15192.84,23867.16,24284.87,23771.46,24221.54,15265.03,15394.33,15205.7,15348.53,6903.91,7004.88,6903.91,6980.98,2030.29,2046.69,2019.44,2045.55,4374.45,4394.87,4347.96,4354.19,109.127,112.136,108.81,110.471,53.199,55.198,52.75,52.978,1761.63,1781.83,1757.98,1776.74,#N/A N/A,#N/A N/A,#N/A N/A,59.74,93.23,93.285,93.052,93.204
22/9/2021,14993,15226,14932,15164,29744.73,29868.1,29573.88,29639.4,15192.84,15192.84,14831.39,14964.67,23867.16,24284.87,23771.46,24221.54,15463.24,15508.42,15378.93,15506.74,6980.98,7090.48,6980.98,7083.37,2047.81,2054.16,2044.45,2048.14,4367.43,4416.75,4367.43,4395.64,109.624,111.999,106.029,106.232,53.058,53.872,50.216,50.216,1776.75,1780.42,1771.58,1778.15,#N/A N/A,#N/A N/A,#N/A N/A,60.49,93.227,93.514,92.992,93.462
23/9/2021,15178,15347,15176,15304,29744.73,29868.1,29573.88,29639.4,14964.67,15151.49,14927.43,14979.27,24614.14,24827.46,24313.68,24510.98,15630.01,15695.65,15593.72,15643.97,7083.37,7131.43,7070.68,7078.35,2060.81,2078.46,2059.34,2076.4,4406.75,4465.4,4406.75,4448.98,106.221,117.278,106.221,116.732,49.386,52.512,48.817,50.627,1778.15,1787.36,1745.9,1750.02,#N/A N/A,#N/A N/A,#N/A N/A,61.12,93.481,93.524,92.981,93.085
