,NQ1 Index,,NKY Index,,XIN9I Index,,HSI Index,,DAX Index,,UKX Index,,MXIN Index,,SPX Index,,USYC2Y10 Index,,USYC1030 Index,,XAU Curncy,,CLZ3 Comdty,,DXY Curncy,
Dates,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST,PX_OPEN,PX_LAST
5/8/2019,7706,7395,20909.98,20720.29,13305.25,13049.15,26480.47,26151.32,11758.44,11658.51,7407.06,7223.85,1239.01,1237.05,2898.07,2844.74,13.419,13.224,53.384,54.513,1440.6,1465.83,#N/A N/A,52.66,98.107,97.522
6/8/2019,7352,7526,20325.52,20585.31,13049.15,12955.54,25472.43,25976.24,11690.27,11567.96,7223.85,7171.69,1231.82,1245.95,2861.18,2881.77,14.262,11.522,55.683,52.732,1465.83,1471.6,#N/A N/A,52.26,97.237,97.63
7/8/2019,7526,7563,20548.07,20516.56,12955.54,12886.97,25977.72,25997.03,11636.34,11650.15,7171.69,7198.7,1246.89,1235.24,2858.65,2883.98,11.682,12.526,52.748,51.635,1471.6,1505.17,#N/A N/A,51.88,97.561,97.544
8/8/2019,7564,7746,20529.29,20593.35,12886.97,13075.75,25999.45,26120.77,11752.96,11845.41,7198.7,7285.9,1239.7,1255,2896.21,2938.09,10.756,9.435,51.888,50.536,1505.17,1495.74,#N/A N/A,51.88,97.592,97.618
9/8/2019,7708,7671,20758.15,20684.82,13075.75,12987.74,26278.92,25939.3,11806.82,11693.8,7285.9,7253.85,1260.7,1262.41,2930.51,2918.65,10.369,9.406,51.362,51.225,1495.75,1496.95,#N/A N/A,52.69,97.572,97.491
12/8/2019,7675,7578,20758.15,20684.82,12987.74,13238.6,25869.48,25824.72,11801.06,11679.68,7253.85,7226.72,1260.7,1262.41,2907.07,2883.75,9.494,5.771,51.118,48.54,1497.39,1505.83,#N/A N/A,52.58,97.535,97.38
13/8/2019,7580,7760,20432.68,20455.44,13238.6,13102.16,25536.62,25281.3,11632.85,11750.13,7226.72,7250.9,1267.57,1243.59,2880.72,2926.32,6.623,3.286,48.804,45.639,1505.83,1502.27,#N/A N/A,54.1,97.479,97.812
14/8/2019,7758,7500,20669.99,20655.13,13102.16,13152.46,25711.1,25302.28,11758.75,11492.66,7250.9,7147.88,1252.56,1256.91,2894.15,2840.6,2.932,0.01,46.058,43.703,1502.27,1523.19,#N/A N/A,52.75,97.793,97.987
15/8/2019,7481,7507,20324.25,20405.65,13152.46,13187.08,24945.74,25495.46,11522.46,11412.67,7147.88,7067.01,1252.56,1256.91,2846.2,2847.6,0.62,2.31,43.635,44.267,1523.2,1520.53,#N/A N/A,52.19,97.953,98.144
16/8/2019,7525,7623,20323.97,20418.81,13187.08,13231.08,25484.96,25734.22,11460.65,11562.74,7067.01,7117.15,1260.69,1257.07,2864.74,2888.68,2.008,7.343,44.54,47.932,1520.53,1513.52,#N/A N/A,52.09,98.131,98.142
19/8/2019,7630,7740,20590.47,20563.16,13231.08,13449.48,25994.8,26291.84,11679.72,11715.37,7117.15,7189.65,1262.37,1259.46,2913.48,2923.65,8.219,5.9,48.455,47.945,1511.72,1501.94,#N/A N/A,51.98,98.17,98.347
20/8/2019,7725,7681,20605.35,20677.22,13449.48,13452.37,26256.54,26231.54,11711.78,11651.18,7189.65,7125,1261.36,1254.91,2919.01,2900.51,5.427,3.945,47.856,48.035,1501.93,1504.86,#N/A N/A,51.47,98.364,98.19
21/8/2019,7668,7764,20489.97,20618.57,13452.37,13446.84,26160.54,26270.04,11673.66,11802.85,7125,7203.97,1255.07,1243.46,2922.04,2924.43,3.909,0.983,48.07,48.13,1504.86,1506.2,#N/A N/A,51.7,98.174,98.295
22/8/2019,7778,7725,20706.07,20628.01,13446.84,13495.38,26272.91,26048.72,11756.21,11747.04,7203.97,7128.18,1241.84,1225.93,2930.94,2922.95,1.025,-0.103,47.606,48.819,1506.2,1499.07,#N/A N/A,51.72,98.251,98.17
23/8/2019,7728,7517,20579.98,20710.91,13495.38,13657.52,26057.88,26179.33,11805.48,11611.51,7128.18,7094.98,1222.29,1241.67,2911.07,2847.11,0.172,-0.02,49.26,48.845,1499.07,1526.96,#N/A N/A,51.51,98.188,97.64
26/8/2019,7454,7604,20325.44,20261.04,13657.52,13392.25,25322,25680.33,11619.66,11658.04,7128.18,7094.98,1258.2,1262.37,2866.7,2878.38,0.741,-0.61,50.093,49.931,1535.34,1529.15,#N/A N/A,51.42,97.593,98.081
27/8/2019,7603,7576,20467.22,20456.08,13392.25,13513.3,25715.98,25664.07,11638.51,11730.02,7094.98,7089.58,1265.47,1266.9,2893.14,2869.16,-0.63,-5.331,49.521,47.567,1529.17,1542.85,#N/A N/A,52.15,98.044,97.999
28/8/2019,7582,7613,20474.31,20479.42,13513.3,13456.25,25767.08,25615.48,11704.67,11701.02,7089.58,7114.71,1267.46,1261.69,2861.28,2887.94,-5.24,-2.656,47.63,48.793,1542.85,1536.79,#N/A N/A,52.14,98.002,98.21
29/8/2019,7597,7726,20500.5,20460.93,13456.25,13391.65,25606.33,25703.5,11686.84,11838.88,7114.71,7184.32,1255.79,1253.35,2910.37,2924.58,-3.168,-2.945,48.507,46.614,1536.8,1528.57,#N/A N/A,51.99,98.184,98.507
30/8/2019,7712,7705,20641.49,20704.37,13391.65,13494.06,26011.64,25724.73,11850.3,11939.28,7184.32,7207.18,1258.04,1265.41,2937.09,2926.46,-3.113,-1.391,46.218,46.251,1528.58,1520.38,#N/A N/A,50.86,98.429,98.916
2/9/2019,7712,7705,20625.75,20620.19,13494.06,13603.22,25627.83,25626.55,11939.99,11953.78,7207.18,7281.94,1258.04,1265.41,2937.09,2926.46,-1.391,-1.391,46.317,46.317,1521.71,1529.32,#N/A N/A,50.86,98.828,98.916
3/9/2019,7646,7632,20581.58,20625.16,13603.22,13603.04,25546.32,25527.85,11921.94,11910.86,7281.94,7268.19,1257.93,1237.87,2909.01,2906.27,-0.348,0.335,46.777,49.359,1529.32,1546,#N/A N/A,51.03,99.08,99
4/9/2019,7627,7738,20578.67,20649.14,13603.04,13733.58,25675.16,26523.23,12043.96,12025.04,7268.19,7311.26,1237.36,1239.89,2924.67,2937.78,0.495,3.178,48.805,50.253,1546.01,1547.63,#N/A N/A,51.87,98.966,98.451
5/9/2019,7735,7873,20800.29,21085.94,13733.58,13841.69,26512.86,26515.53,12117.9,12126.78,7311.26,7271.17,1242.78,1242.85,2960.6,2976,2.61,2.849,49.479,48.86,1547.63,1515.54,#N/A N/A,51.95,98.404,98.414
6/9/2019,7877,7875,21201.83,21199.57,13841.69,13952.54,26773.13,26690.76,12146,12191.73,7271.17,7282.34,1248.05,1253.25,2980.33,2978.71,2.247,1.391,48.383,46.65,1515.54,1506.82,#N/A N/A,52.01,98.418,98.394
9/9/2019,7877,7850,21214.56,21318.42,13952.54,13948.31,26743.36,26681.4,12210.87,12226.1,7282.34,7235.81,1251.85,1258.82,2988.43,2978.43,1.656,4.895,46.413,48.26,1508.29,1503.43,#N/A N/A,52.1,98.422,98.281
10/9/2019,7857,7834,21363.57,21392.1,13948.31,13890.26,26831.98,26683.68,12210.88,12268.71,7235.81,7267.95,1251.85,1258.82,2971.01,2979.39,4.631,5.151,47.917,48.294,1503.43,1491.3,#N/A N/A,52.2,98.33,98.326
11/9/2019,7840,7911,21466.66,21597.76,13890.26,13786.74,26790.64,27159.06,12341.84,12359.07,7267.95,7338.03,1260.52,1263.18,2981.41,3000.93,5.008,6.228,47.998,47.926,1491.3,1493.78,#N/A N/A,51.67,98.34,98.645
12/9/2019,7914,7943,21761.09,21759.61,13786.74,13979.67,27283.98,27087.63,12399.4,12410.25,7338.03,7344.67,1265.68,1254.64,3009.08,3009.57,6.593,5.025,47.404,48.248,1493.78,1498.62,#N/A N/A,51.43,98.628,98.309
13/9/2019,7938,7908,21907.83,21988.29,13786.74,13979.67,27154.51,27352.69,12412.72,12468.53,7344.67,7367.46,1256.81,1265.94,3012.21,3007.39,5.168,9.178,47.828,47.144,1498.63,1488.53,#N/A N/A,50.84,98.412,98.257
16/9/2019,7879,7880,21907.83,21988.29,13979.67,13889.99,27212.89,27124.55,12387.68,12380.31,7367.46,7321.41,1256.43,1258.88,2996.41,2997.96,8.675,8.327,47.541,46.985,1503.79,1503.23,#N/A N/A,52.3,98.12,98.61
17/9/2019,7888,7916,21947.59,22001.32,13889.99,13699.21,26942.96,26790.24,12370.96,12372.61,7321.41,7320.4,1258.94,1238.52,2995.67,3005.7,7.977,7.239,46.676,46.322,1503.23,1505.91,#N/A N/A,51.98,98.65,98.261
18/9/2019,7918,7919,22014.65,21960.71,13699.21,13809.6,26838.43,26754.12,12361.23,12389.62,7320.4,7314.05,1245.05,1242.62,3001.5,3006.73,7.588,2.99,46.437,44.244,1505.91,1508.57,#N/A N/A,51.58,98.206,98.561
19/9/2019,7924,7920,22064.46,22044.45,13809.6,13806.65,26820.73,26468.95,12355.92,12457.7,7314.05,7356.42,1242.71,1225.84,3010.36,3006.79,3.607,4.207,44.623,44.024,1508.57,1499.32,#N/A N/A,51.45,98.57,98.272
20/9/2019,7925,7832,22130.74,22079.09,13806.65,13850.17,26532.88,26435.67,12462.57,12468.01,7356.42,7344.92,1229.02,1282.98,3008.42,2992.07,4.27,3.23,43.974,43.666,1499.32,1516.9,#N/A N/A,51.69,98.339,98.513
23/9/2019,7845,7853,22130.74,22079.09,13850.17,13696.6,26463.62,26222.4,12432.3,12342.33,7344.92,7326.08,1305.27,1304.68,2983.5,2991.78,2.974,4.139,45.157,44.444,1513.4,1523.03,#N/A N/A,52.52,98.51,98.599
24/9/2019,7872,7738,22095.35,22098.84,13696.6,13742.52,26300.21,26281,12368.96,12307.15,7326.08,7291.43,1305.81,1306.85,3002.43,2966.6,3.546,1.579,44.253,45.635,1523.03,1534.32,#N/A N/A,51.84,98.651,98.337
25/9/2019,7742,7824,21961.82,22020.15,13742.52,13702.33,26162.71,25945.35,12250.08,12234.18,7291.43,7289.99,1304.52,1291.12,2968.35,2984.87,1.166,5.396,45.255,44.914,1534.32,1505.48,#N/A N/A,51.72,98.381,99.037
26/9/2019,7827,7791,22160.52,22048.24,13702.33,13712.56,26075.15,26041.93,12227.77,12288.54,7289.99,7351.08,1294.05,1304.18,2985.73,2977.62,4.781,3.464,44.862,44.633,1505.49,1506.23,#N/A N/A,51.79,98.956,99.132
27/9/2019,7792,7705,21934.93,21878.9,13712.56,13705.82,25977.98,25954.81,12327.79,12380.94,7351.08,7426.21,1302.15,1296.15,2985.47,2961.79,3.265,4.828,44.805,44.335,1506.23,1497.01,#N/A N/A,51.6,99.182,99.109
30/9/2019,7736,7775,21793.83,21755.84,13705.82,13564.3,25844.71,26092.27,12367.81,12428.08,7426.21,7408.21,1296.46,1294.49,2967.07,2976.74,5.427,3.884,44.438,44.25,1495.18,1470.54,#N/A N/A,51.12,99.117,99.377
1/10/2019,7788,7700,21831.44,21885.24,13705.82,13564.3,25844.71,26092.27,12469.67,12263.83,7408.21,7360.32,1299.62,1278.81,2983.69,2940.25,4.229,8.736,44.355,45.309,1470.54,1483.39,#N/A N/A,51.21,99.395,99.128
2/10/2019,7717,7550,21744.62,21778.61,13705.82,13564.3,25901.47,26042.69,12221.74,11925.25,7360.32,7122.54,1299.62,1278.81,2924.78,2887.61,9.335,11.916,45.689,48.676,1483.39,1502.13,#N/A N/A,51.12,99.169,99.019
3/10/2019,7558,7662,21422.22,21341.74,13705.82,13564.3,25831.44,26110.31,12221.74,11925.25,7122.54,7077.64,1274.81,1275.49,2885.38,2910.63,11.629,14.207,48.81,49.624,1502.13,1507.99,#N/A N/A,50.59,99.026,98.864
4/10/2019,7659,7772,21316.18,21410.2,13705.82,13564.3,26169.51,25821.03,11958.31,12012.81,7077.64,7155.38,1282.6,1265.07,2918.56,2952.01,14.207,11.93,49.693,48.442,1507.99,1504.66,#N/A N/A,51.33,98.875,98.808
7/10/2019,7713,7745,21445.73,21375.25,13705.82,13564.3,26169.51,25821.03,12008.77,12097.43,7155.38,7197.88,1265.76,1258.05,2944.23,2938.79,12.801,9.222,49.028,48.701,1511.28,1499.76,#N/A N/A,51.16,98.82,98.967
8/10/2019,7741,7627,21494.48,21587.78,13564.3,13715.01,25848.73,25893.4,12097.89,11970.2,7197.88,7143.15,1265.76,1258.05,2920.4,2893.06,8.909,10.544,49.112,49.869,1499.75,1500.22,#N/A N/A,51.34,98.977,99.133
9/10/2019,7628,7705,21359.84,21456.38,13715.01,13719.58,25736.88,25682.81,11973.82,12094.26,7143.15,7166.5,1259.94,1272.24,2911.1,2919.4,11.379,11.598,50.141,49.874,1500.22,1504.83,#N/A N/A,51.18,99.092,99.118
10/10/2019,7695,7766,21456.27,21551.98,13719.58,13764.51,25625.57,25707.93,12082.89,12164.2,7166.5,7186.36,1270.53,1269.98,2918.55,2938.13,12.281,12.171,50.482,48.994,1504.82,1495.35,#N/A N/A,50.9,98.976,98.701
11/10/2019,7787,7865,21749.93,21798.87,13764.51,13963.07,25986.82,26308.44,12248.88,12511.65,7186.36,7247.08,1270.12,1279.19,2963.07,2970.27,11.681,12.947,48.944,46.158,1495.35,1489.01,#N/A N/A,51.25,98.701,98.301
